2 36 3 0 8086 2 5 2 3 1 4 3 42 2 2 4 4 2 2 2
3 21 4 6 2319 1 2 2 1 1 1 3 33 3 1 1 3 2 1 2
3 15 4 3 1271 5 3 3 3 1 4 4 39 3 3 2 3 2 2 2
2 48 0 9 3844 2 4 4 3 1 4 4 34 3 3 1 2 1 1 2
1 24 2 0 4817 1 4 2 3 2 3 2 31 3 2 1 3 2 2 2
1 18 2 3 1882 1 3 4 2 1 4 3 25 1 1 2 3 2 1 2
2 15 2 0 2631 2 3 2 2 1 4 3 28 3 1 2 3 2 2 2
1 21 1 0 1647 5 3 4 3 1 2 2 40 1 2 2 2 1 1 2
1 36 3 6 6887 1 3 4 3 1 3 2 29 2 2 1 3 2 2 2
1 21 1 0 1647 5 3 4 3 1 2 2 40 1 2 2 2 1 1 2
1 12 2 0 900 5 3 4 4 1 2 3 23 3 2 1 3 2 1 2
2 18 3 2 4297 1 5 4 1 1 3 4 40 3 2 1 4 2 2 2
