4 48 4 9 7629 5 5 4 1 1 2 3 46 1 2 2 4 1 1 2
1 12 2 2 1289 1 3 4 3 3 1 2 21 3 2 1 2 2 1 2
1 15 4 2 975 1 3 2 1 1 3 2 25 3 2 2 3 2 1 2
4 24 2 0 1393 1 3 2 3 3 2 1 31 3 2 1 3 2 2 2
4 39 2 1 2569 3 3 4 3 1 4 3 24 3 2 1 3 2 1 2
2 12 2 0 1318 4 5 4 3 1 4 1 54 3 2 1 3 2 2 2
2 24 3 3 1553 2 4 3 2 1 2 2 23 3 1 2 3 2 2 2
4 15 3 2 960 4 4 3 2 1 2 2 30 3 2 2 3 2 1 2
4 24 2 0 2255 5 2 4 3 1 1 2 54 3 2 1 3 2 1 2
1 36 2 2 3620 1 3 1 3 3 2 2 37 3 2 1 3 1 1 2
2 15 2 5 1514 2 3 4 3 3 2 1 22 3 2 1 3 2 1 2
2 12 2 0 6078 1 4 2 3 1 2 3 32 3 2 1 3 2 1 2
