2 48 0 0 8358 3 2 1 2 1 1 3 30 3 2 2 3 2 1 2
4 12 4 0 1495 1 5 4 3 1 1 1 38 3 2 2 2 1 1 2
1 18 2 0 4380 2 3 3 3 1 4 3 35 3 2 1 2 1 2 2
4 12 2 0 1101 1 3 3 4 1 2 1 27 3 2 2 3 2 2 2
1 18 2 0 4380 2 3 3 3 1 4 3 35 3 2 1 2 1 2 2
1 24 2 10 1755 1 5 4 2 3 4 1 58 3 2 1 2 2 2 2
2 6 2 3 368 5 5 4 3 1 4 2 38 3 2 1 3 2 1 2
4 15 3 2 960 4 4 3 2 1 2 2 30 3 2 2 3 2 1 2
4 12 4 9 1264 5 5 4 3 1 4 4 57 3 1 1 2 2 1 2
1 36 2 10 15857 1 1 2 1 2 3 3 43 3 2 1 4 2 1 2
2 9 2 3 1206 1 5 4 2 1 4 1 25 3 2 1 3 2 1 2
3 6 4 0 1323 2 5 2 1 1 4 3 28 3 2 2 3 1 2 2
