1 48 2 4 3051 1 3 3 3 1 4 3 54 3 2 1 3 2 1 2
1 24 2 2 3234 1 2 4 2 1 4 1 23 3 1 1 2 2 2 2
2 24 2 10 11328 1 3 2 3 2 3 3 29 1 2 2 4 2 2 2
2 36 3 0 8086 2 5 2 3 1 4 3 42 2 2 4 4 2 2 2
2 15 3 5 1512 4 3 3 4 1 3 2 61 2 2 2 3 2 1 2
4 21 3 9 2580 3 2 4 3 1 2 1 41 1 2 1 2 1 1 2
1 36 4 1 9629 1 4 4 3 1 4 3 24 3 2 2 3 2 2 2
1 36 3 9 2145 1 4 2 3 1 1 3 24 3 2 2 3 2 2 2
1 12 0 0 1082 1 3 4 3 1 4 3 48 1 2 2 3 2 1 2
1 24 1 2 6872 1 2 2 1 1 1 2 55 1 2 1 3 2 2 2
1 36 2 1 8335 5 5 3 3 1 4 4 47 3 3 1 3 2 1 2
2 24 4 9 1935 1 5 4 1 1 4 1 31 3 2 2 3 2 2 2
