1 27 0 9 5293 1 1 2 3 1 4 2 50 3 2 2 3 2 2 2
1 48 0 1 4605 1 5 3 3 1 4 4 24 3 3 2 3 1 1 2
2 36 0 3 3804 1 3 4 2 1 1 3 42 3 2 1 3 2 2 2
1 24 3 3 1024 1 2 4 4 1 4 1 48 2 2 1 3 2 1 2
4 6 2 2 4611 1 2 1 2 1 4 2 32 3 2 1 3 2 1 2
2 24 2 3 3092 2 2 3 4 1 2 3 22 3 1 1 3 2 2 2
1 6 4 2 3384 1 3 1 1 1 4 1 44 3 1 1 4 2 2 2
2 24 1 6 1837 1 4 4 2 1 4 4 34 1 3 1 2 2 1 2
2 24 2 0 2718 1 3 3 2 1 4 2 20 3 1 1 2 2 2 2
2 48 0 9 14421 1 3 2 3 1 2 3 25 2 2 1 3 2 2 2
1 27 0 9 5293 1 1 2 3 1 4 2 50 3 2 2 3 2 2 2
2 21 2 9 2767 2 5 4 1 1 2 3 61 3 1 2 2 2 1 2
