1 15 3 2 3643 1 5 1 2 1 4 2 27 3 2 2 2 2 1 2
4 24 4 3 1516 4 3 4 2 1 1 1 43 3 2 2 2 2 1 2
4 21 2 2 2241 1 5 4 3 1 2 1 50 3 2 2 3 2 1 2
4 22 2 0 1283 5 4 4 2 1 4 2 25 3 1 1 3 2 1 2
4 24 2 2 929 5 4 4 3 1 2 3 31 2 2 1 3 2 2 2
4 24 2 1 2670 1 5 4 3 1 4 3 35 3 2 1 4 2 2 2
4 12 4 2 1592 4 4 3 2 1 2 2 35 3 2 1 3 2 1 2
4 9 4 0 2134 1 3 4 3 1 4 3 48 3 2 3 3 2 2 2
2 18 4 9 3590 1 1 3 4 1 3 3 40 3 2 3 1 1 2 2
1 36 2 0 3249 1 4 2 3 1 4 4 39 1 3 1 4 1 2 2
3 24 2 2 3749 1 2 2 2 1 4 3 26 3 2 1 3 2 1 2
1 12 4 3 385 1 4 4 2 1 3 1 58 3 2 4 2 2 2 2
