4 30 2 3 2333 3 5 4 3 1 2 3 30 1 2 1 4 2 1 2
3 6 4 0 1343 1 5 1 3 1 4 1 46 3 2 2 3 1 1 1
4 30 4 3 5771 1 4 4 2 1 2 3 25 3 2 2 3 2 1 2
4 60 4 0 13756 5 5 2 3 1 4 4 63 1 3 1 4 2 2 2
1 15 4 2 975 1 3 2 1 1 3 2 25 3 2 2 3 2 1 2
4 12 4 2 1258 1 2 2 2 1 4 2 22 3 1 2 2 2 1 2
3 24 2 3 1377 2 5 4 2 1 2 4 47 3 3 1 3 2 2 2
2 27 3 1 5965 1 5 1 3 1 2 3 30 3 2 2 4 2 2 2
4 24 2 0 2255 5 2 4 3 1 1 2 54 3 2 1 3 2 1 2
1 8 4 0 3398 1 4 1 3 1 4 1 39 3 2 2 2 2 1 1
4 15 4 3 1829 1 5 4 3 1 4 3 46 3 2 2 3 2 2 2
2 48 2 10 5381 5 1 3 3 1 4 4 40 1 3 1 1 2 2 2
